Latitude,Longitude,Heading,ShipName,Date,LadenState
11.0693,-74.2352,312,CAPE MED,31/12/2014,Unladen
5.69085,106.871,263,CMB SAKURA,31/12/2014,Laden
24.3371,-20.976,228,NAVIOS SAGITTARIUS,31/12/2014,Unladen
36.931467,140.88085,323,MARITIME HARESHIO,31/12/2014,Laden
37.657548,120.316513,319,CORAL EMERALD,31/12/2014,Laden
46.8215,-136.286,97,CORAL GARNET,31/12/2014,Unladen
30.898,160.569,81,PANSOLAR,31/12/2014,Laden
-17.857258,147.4759,232,JP CITRUS,31/12/2014,Unladen
29.77395,-90.021683,22,SANTA PAULA,31/12/2014,Laden
53.3279,-154.916,284,SANTA CELIA,31/12/2014,Laden
-54.6082,-95.9043,97,PRISCILLA VENTURE,31/12/2014,Laden
-36.2868,21.8064,100,FORTUNE RAINBOW,31/12/2014,Laden
21.809807,114.455835,162,FORTUNE SUNNY,31/12/2014,Unladen
-7.4453,150.099,336,KURENAI,31/12/2014,Unladen
-35.9001,35.4697,88,DRAKE,31/12/2014,Laden
34.3253,128.164,279,SYRIOTISSA,31/12/2014,Unladen
-35.2413,-34.7517,236,PENELOPE,31/12/2014,Unladen
48.86,-133.769,292,XENIA,31/12/2014,Laden
-2.5748,-44.3715,323,VITAHORIZON,31/12/2014,Unladen
32.2327,29.2661,156,GAURI PREM,31/12/2014,Laden
-26.46,-47.868,121,ARETHUSA,31/12/2014,Laden
22.15805,114.152767,67,DOMINA,31/12/2014,Unladen
28.1023,131.394,153,ADONIS,31/12/2014,Unladen
-20.370598,-40.20144,53,SUCCESSOR,31/12/2014,Unladen
-4.93762,-34.4902,136,BRASIL MARU,31/12/2014,Laden
20.162183,86.758233,52,LIBERTAS,31/12/2014,Laden
-0.935817,138.955,292,IMPERIAL,31/12/2014,Laden
1.291317,104.046867,63,GRANDE PROGRESSO,31/12/2014,Unladen
18.7467,120.527,39,BILLION TRADER II,31/12/2014,Laden
21.0932,160.734,268,PEDHOULAS LEADER,31/12/2014,Laden
-32.997233,152.038,334,BAO SHAN,31/12/2014,Unladen
-32.1677,11.3731,294,TOYOKUNI,31/12/2014,Unladen
25.9745,56.051667,278,GOLAFRUZ,31/12/2014,Unladen
-34.6379,-27.1516,275,ASTROMAR,31/12/2014,Unladen
21.8748,131.074,159,SOPHIA,31/12/2014,Unladen
55.550733,10.85215,336,SHIN_SHO,31/12/2014,Unladen
29.9379,122.262,288,NSS HONESTY,31/12/2014,Unladen
36.090567,-5.269133,267,PAQUIS,31/12/2014,Unladen
35.355483,119.534283,179,YASA DREAM,31/12/2014,Laden
3.0612,143.527,333,WHITE ROSE,31/12/2014,Laden
-14.4697,117.11,168,ALIKI,31/12/2014,Unladen
-20.385433,116.547767,358,WINNING CONFIDENCE,31/12/2014,Unladen
-28.4048,52.7649,63,NAVIOS FANTASTIKS,31/12/2014,Laden
35.36245,119.547,12,MONTECRISTO,31/12/2014,Laden
50.10865,-2.15775,250,MARINICKI,31/12/2014,Unladen
40.5551,138.514,244,SHINWA_MARU,31/12/2014,Unladen
21.2934,110.417,178,OCEAN CONFIDENCE,31/12/2014,Unladen
-18.0426,153.376,351,SINCERE SALUTE,31/12/2014,Laden
38.1977,-54.732,259,MITOSE,31/12/2014,Unladen
1.6671,104.652,210,YUTAI AMBITIONS,31/12/2014,Laden
25.186583,56.46881,42,SRI PREM VIDYA,31/12/2014,Laden
32.5461,137.384,179,KUMANO MARU,31/12/2014,Unladen
20.9706,138.825,164,BRILLIANT VENUS,31/12/2014,Unladen
-18.4072,146.577067,134,NAVIOS GALILEO,31/12/2014,Laden
4.1237,119.638,188,CAPE FRIENDSHIP,31/12/2014,Unladen
22.5386,120.344,130,CHINA STEEL TEAM,31/12/2014,Laden
10.5996,127.157,173,NAVIOS HOPE,31/12/2014,Unladen
14.2649,127.548,357,NAVIOS NORTHERN STAR,31/12/2014,Laden
-3.706567,114.4491,319,NAVIOS AMITIE,31/12/2014,Unladen
27.899585,121.116472,61,STAR LAURA,31/12/2014,Laden
38.8907,118.429,356,STAR RENEE,31/12/2014,Unladen
13.5261,137.042,145,CHINA PEACE,31/12/2014,Unladen
-27.0455,-42.7445,33,ANANGEL FORTUNE,31/12/2014,Laden
-23.8732,58.1531,60,PACIFIC EXPLORER,31/12/2014,Laden
-20.07085,118.574267,292,SPRING H__RANGEA,31/12/2014,Unladen
34.492983,133.73095,291,CAPE LILAC,31/12/2014,Laden
29.8905,135.522,272,NAVIOS HELIOS,31/12/2014,Unladen
1.34583,120.115,234,RONDEAU,31/12/2014,Unladen
27.456267,-15.385,21,NAIAS,31/12/2014,Laden
36.118522,-5.367272,321,GENCO RAPTOR,31/12/2014,Laden
23.637,-62.8989,44,CAPE ELISE,31/12/2014,Laden
-39.197,144.864,268,ROSCO GINKGO,31/12/2014,Laden
-27.714343,153.998713,2,OLYMPIC GEMINI,31/12/2014,Laden
34.491743,133.734625,290,CAPE DAISY,31/12/2014,Laden
-7.77806,125.318,8,SHIN SETO,31/12/2014,Laden
-0.848533,139.365,292,BALTIMORE,31/12/2014,Laden
-20.371222,-40.149955,42,SHIN OHGISHIMA,31/12/2014,Unladen
37.3144,-123.41,219,MEDI SINGAPORE,31/12/2014,Laden
1.8752,149.317,144,PACIFIC OAK,31/12/2014,Unladen
-25.7784,154.256,182,GRACE FUTURE,31/12/2014,Unladen
36.2335,-29.714,94,GENCO TIBERIUS,31/12/2014,Laden
27.028617,56.26585,96,KOUTALIANOS,31/12/2014,Laden
49.9055,-12.9752,108,GENCO THUNDER,31/12/2014,Laden
3.11967,-11.7634,144,ANANGEL ODYSSEY,31/12/2014,Laden
-32.649067,152.50355,45,ISHIZUCHI,31/12/2014,Laden
-0.541783,145.112,349,HANABUSA,31/12/2014,Laden
68.4293,17.390867,278,ANANGEL VISION,31/12/2014,Unladen
-2.33008,-44.301,26,CAPE LIBERTY,31/12/2014,Unladen
-2.20487,-44.1746,28,BAOSTEEL ELABORATION,31/12/2014,Unladen
-18.3159,118.618,4,ABIGAIL N,31/12/2014,Laden
36.1307,-5.37733,297,RIGEL,31/12/2014,Unladen
-34.906,43.6222,86,NEW ANSTEEL,31/12/2014,Laden
24.30925,120.20135,201,JIANG JUN SHAN,31/12/2014,Unladen
-23.013147,-44.032523,241,GAIA CELERIS,31/12/2014,Laden
-20.527532,117.406597,317,OWARI MARU,31/12/2014,Unladen
21.0892,126.167,173,CHIYOTAMOU,31/12/2014,Unladen
23.793933,120.181883,28,ARTEMIS,31/12/2014,Laden
35.9559,-8.65112,270,Q SHEA,31/12/2014,Unladen
-23.8516,151.612783,349,DELPHINUS,31/12/2014,Unladen
52.7762,-142.483,285,IVS CABERNET,31/12/2014,Laden
-21.9197,154.079,183,SANTA LUCIA,31/12/2014,Unladen
9.67978,109.766,186,DOUBLE HAPPINESS,31/12/2014,Unladen
8.923638,-79.524058,181.7,SRI PREM VEENA,31/12/2014,Unladen
49.3028,-123.081233,129,ADS GALTESUND,31/12/2014,Unladen
46.0991,-122.939483,111,BARILOCHE,31/12/2014,Unladen
19.6892,-83.7557,133,NORD PEGASUS,31/12/2014,Laden
26.5214,140.516,298,NAVIOS ESPERANZA,31/12/2014,Laden
40.76145,28.412333,64,ROSCO POPLAR,31/12/2014,Laden
-37.9979,17.8755,90,ELENA,31/12/2014,Laden
37.604217,123.057632,119,EPSON TRADER 1,31/12/2014,Unladen
34.2063,-13.5071,18,GLORY NAVIGATOR,31/12/2014,Laden
-13.8073,116.943,346,MINERAL NIPPON,31/12/2014,Laden
11.2743,121.32,342,SG CAPITAL,31/12/2014,Laden
13.184,149.589,340,CORAL RING,31/12/2014,Laden
-32.5727,18.1835,8,CAPE ALBATROSS,31/12/2014,Unladen
32.5526,139.321,217,WAKASHIO,31/12/2014,Unladen
-0.928225,118.953,187,CAPE UNITED,31/12/2014,Unladen
35.425665,139.82571,1,SHIN_EI,31/12/2014,Laden
-20.10715,117.572433,203,SHIN_REI,31/12/2014,Unladen
-11.0593,78.8948,40,VOGE MASTER,31/12/2014,Laden
-40.0024,30.5782,91,TUBARAO MARU,31/12/2014,Laden
-35.7428,53.1742,87,GLOBAL HARMONY,31/12/2014,Laden
33.7381,22.6448,284,FORTUNE MIRACLE,31/12/2014,Unladen
-21.1387,149.623,109,FORTUNE IRIS,31/12/2014,Unladen
-28.7369,51.3032,67,HSC,31/12/2014,Laden
-14.6565,89.5396,62,HE YING,31/12/2014,Laden
22.8648,121.682,20,HE LI,31/12/2014,Laden
-37.946,-42.4122,266,PANAMAX STERLING,31/12/2014,Unladen
-13.7002,144.079,144,RTM WAKMATHA,31/12/2014,Laden
-18.754933,146.980833,132,RTM PIIRAMU,31/12/2014,Laden
-23.792483,151.183783,306,RTM WEIPA,31/12/2014,Laden
-20.28505,118.5874,351,FIRST IBIS,31/12/2014,Laden
34.737183,127.826632,319,FEDERICA PRIMA,31/12/2014,Unladen
-3.79041,109.622,322,N BONANZA,31/12/2014,Laden
38.8759,-60.0225,74,RED JASMINE,31/12/2014,Laden
-1.700897,116.655278,230,OSMARINE,31/12/2014,Laden
54.036167,7.498867,224,THESSALONIKI,31/12/2014,Unladen
37.5947,134.627,51,NAVIOS SUN,31/12/2014,Unladen
21.1658,146.864,347,IKAN KURAU,31/12/2014,Laden
1.08422,126.829,19,CAPE SOPHIA,31/12/2014,Laden
21.5948,108.329,341,ETERNAL GRACE,31/12/2014,Laden
27.1677,136.257,25,CORAL SAPPHIRE,31/12/2014,Laden
33.78904,131.255577,326,CORAL TOPAZ,31/12/2014,Laden
-0.003997,-51.006658,131,ATHINA,31/12/2014,Unladen
-23.835387,151.49611,353,SHIN SANYO MARU,31/12/2014,Unladen
23.207917,38.072333,337,PERGAMOS,31/12/2014,Unladen
-1.195517,116.782117,2,KYZIKOS,31/12/2014,Unladen
16.8867,42.534,2,FANEROMENI,31/12/2014,Laden
68.9836,33.0605,141,EPTALOFOS,31/12/2014,Unladen
24.0799,38.069733,213,LOXANDRA,31/12/2014,Laden
38.2697,-33.3737,246,PRIGIPOS,31/12/2014,Unladen
29.996933,-90.436483,283,ARIS T.,31/12/2014,Unladen
15.7723,-76.2296,279,EPSON TRADER,31/12/2014,Laden
38.914217,118.500332,270,CAPE FLAMINGO,31/12/2014,Laden
13.6924,129.921,15,OCEAN TRINITY,31/12/2014,Laden
29.9894,123.307,188,OCEAN SHINE,31/12/2014,Unladen
7.57661,126.816,353,M_V C.UTOPIA,31/12/2014,Laden
38.805,118.293,9,CVISION,31/12/2014,Laden
-2.5606,-44.3796,358,CAPE VENI,31/12/2014,Unladen
4.152683,100.522983,311,CEMTEX VENTURE,31/12/2014,Laden
38.895,118.559332,61,CAPE PELICAN,31/12/2014,Laden
-20.35775,116.615117,281,LOWLANDS ERICA,31/12/2014,Unladen
-2.9676,86.4007,228,ANANGEL SAILOR,31/12/2014,Unladen
31.1055,-44.3802,61,SCOPE,31/12/2014,Laden
-15.2491,-77.9697,92,RUBENA N,31/12/2014,Unladen
14.778583,119.617462,354,BAOSTEEL EXPEDITION,31/12/2014,Laden
8.64132,120.447,18,OCEAN COMPASS,31/12/2014,Laden
-20.521283,117.2861,312,GRAND VENTURE,31/12/2014,Unladen
-9.3352,80.4764,47,MINERAL KYUSHU,31/12/2014,Laden
-20.091468,118.529082,304,BULK HONG KONG,31/12/2014,Unladen
-28.2011,-9.04038,282,BERGE BONDE,31/12/2014,Unladen
-0.934167,118.925,12,VENTURA,31/12/2014,Laden
39.7595,-38.0859,57,POMPANO,31/12/2014,Laden
-1.77257,-7.1036,139,CENTRANS CENTURY,31/12/2014,Laden
-5.08285,117.392,31,ANANGEL PROSPERITY,31/12/2014,Laden
35.419433,139.8351,355,BIG BANG,31/12/2014,Laden
30.608533,122.564017,67,CHS CREATION,31/12/2014,Laden
30.3904,123.972,168,HENG SHAN,31/12/2014,Unladen
32.037,135.94,237,ECOAN G.O.,31/12/2014,Laden
-35.6503,22.6726,258,CAPE DOVER,31/12/2014,Unladen
0.56623,117.696,107,ORANGE TRUTH,31/12/2014,Unladen
39.2016,119.0143,36,SHI DAI 2,31/12/2014,Unladen
-27.4455,-79.1832,269,FERNANDINA,31/12/2014,Laden
0.553067,117.71,215,IKAN KEDEWAS,31/12/2014,Unladen
34.234683,135.128433,146,DYNA GLOBE,31/12/2014,Laden
36.0984,120.323,58,IRON KALYPSO,31/12/2014,Laden
27.0395,139.139,291,ALEXANDRA,31/12/2014,Laden
38.914255,118.504905,270,STAR MARIELLA,31/12/2014,Laden
33.80558,131.196435,324,KACHIDOKI,31/12/2014,Unladen
19.0652,140.78,165,SEN_OKU,31/12/2014,Unladen
25.255083,56.508967,86,MAHA AARTI,31/12/2014,Laden
-30.1,153.598,16,ELETTRA,31/12/2014,Laden
46.5576,31.1154,334,ECOSAND G.O,31/12/2014,Laden
20.84276,107.13323,168,ANNY PETRAKIS,31/12/2014,Unladen
-20.291785,-40.245542,240,PEARL SEAS,31/12/2014,Unladen
53.49925,9.976583,337,KM MT.JADE,31/12/2014,Unladen
8.849388,-79.506433,50,STAR GEORGIA,31/12/2014,Laden
49.0562,158.04,37,STAR SOPHIA,31/12/2014,Unladen
35.408542,129.44897,271,STAR HELENA,31/12/2014,Unladen
54.23321,-130.33644,182,STAR MOIRA,31/12/2014,Unladen
-2.5636,-44.3795,0,GENCO AUGUSTUS,31/12/2014,Unladen
28.0147,-42.317,238,GENCO CONSTANTINE,31/12/2014,Unladen
5.597,128.763,351,CREST TRADER,31/12/2014,Laden
2.282117,101.89425,306,OCEAN WIND,31/12/2014,Laden
-33.2828,115.581,179,NORD GALAXY,31/12/2014,Unladen
19.8809,121.757,216,F.D.JACQUES GRAUBART,31/12/2014,Unladen
-5.35223,146.635,319,RBD CAPRI,31/12/2014,Laden
-20.649033,116.673833,61,BAOSTEEL EDUCATION,31/12/2014,Unladen
-14.629,154.466,182,SHOYO,31/12/2014,Unladen
-0.598127,118.964,21,BAO AN,31/12/2014,Laden
35.441133,139.849083,2,NEW STAGE,31/12/2014,Laden
-28.1607,12.2523,322,MALINDI,31/12/2014,Laden
-8.6527,151.261,343,TAMPA,31/12/2014,Laden
-18.372792,116.767242,345,SIVOTA,31/12/2014,Laden
29.7566,122.616,234.2,OMAHA,31/12/2014,Laden
5.03282,141.746,153,PETANI,31/12/2014,Unladen
53.565633,9.72585,279,GOLDEN SPRING,31/12/2014,Unladen
7.28487,-79.8085,42,NORD DESTINY,31/12/2014,Laden
14.2516,80.1209,289,SILVER PHOENIX,31/12/2014,Laden
36.934733,-76.064567,43,HONG JING,31/12/2014,Unladen
37.6709,156.906,82,N AMALTHIA,31/12/2014,Unladen
43.9134,-9.27705,82,CAPE FRONTIER,31/12/2014,Laden
22.0373,88.0893,17,SILVER DRAGON,31/12/2014,Unladen
21.69,113.826,187,DE MING HAI,31/12/2014,Unladen
14.0636,-22.5988,25,DE XIN HAI,31/12/2014,Laden
-30.188,37.5703,248,MARY GORGIAS,31/12/2014,Unladen
26.1171,55.999247,161,DARYABAR,31/12/2014,Unladen
27.059405,56.237877,77,ARIES,31/12/2014,Unladen
4.43545,99.288183,307,CHS WORLD,31/12/2014,Unladen
2.961747,100.88677,310,TAURUS OCEAN,31/12/2014,Laden
38.1776,-71.8267,255,UNICORN OCEAN,31/12/2014,Unladen
13.2979,-113.569,279,NORD NAVIGATOR,31/12/2014,Laden
35.8486,-19.8557,90,YARRAWONGA,31/12/2014,Laden
-12.6723,141.868,300,RTM TWARRA,31/12/2014,Unladen
18.4517,126.813,171,RTM GLADSTONE,31/12/2014,Unladen
-23.8354,151.517533,331,AZUL VICTORIA,31/12/2014,Unladen
34.6024,127.979,302,CAPE ALLIANCE,31/12/2014,Laden
10.1918,121.202,13,MINERAL SHIKOKU,31/12/2014,Laden
53.6809,-172.609,79,CAPE VANGUARD,31/12/2014,Unladen
11.2221,-22.5925,144,ATLANTIC TIGER,31/12/2014,Laden
38.627382,120.520632,281,YURITAMOU,31/12/2014,Laden
8.4038,120.266,17,WINNING DILIGENCE,31/12/2014,Laden
33.892,139.913,29,SPRING SWEETBRIER,31/12/2014,Laden
-32.8895,151.773,290,HOUYO,31/12/2014,Unladen
29.6503,137.62,23,NANAUMI,31/12/2014,Laden
0.154367,143.684,137,SUIKAI,31/12/2014,Unladen
3.2897,74.3471,177,SEA DIAMOND,31/12/2014,Unladen
46.211512,-123.791005,68,GOLDEN HEIWA,31/12/2014,Unladen
31.058,126.469,39,GOLDEN SAKURA,31/12/2014,Laden
26.427527,119.948572,66,BLUE CHIP,31/12/2014,Unladen
-20.575118,116.702462,150,UNIQUE CARRIER,31/12/2014,Unladen
-3.85247,85.6756,228,HE HENG,31/12/2014,Unladen
-22.6535,-35.732,119,HE YONG,31/12/2014,Laden
22.6892,119.565633,217,HE PING,31/12/2014,Unladen
-23.018167,-44.059533,334,YU ZHONG HAI,31/12/2014,Unladen
-5.882133,105.9784,41,YU HUA HAI,31/12/2014,Laden
-32.4072,8.5844,273,OLYMPIC GALAXY,31/12/2014,Unladen
-28.89065,32.20025,48,STAR OF ABU DHABI,31/12/2014,Unladen
-22.954483,-43.784895,282,ULTRA PANTHER,31/12/2014,Laden
-20.295595,-40.233348,59,STELLAE MARE,31/12/2014,Laden
34.238133,128.019617,2,K.ASTER,31/12/2014,Laden
20.274287,86.671618,294,MARIELENA,31/12/2014,Laden
31.363852,121.497513,157,OKINAWA,31/12/2014,Unladen
-3.736877,114.453338,317,NCS BEIJING,31/12/2014,Unladen
50.809,159.119,226,BELLEMAR,31/12/2014,Laden
-34.2003,26.7582,268,COSCO ANSTEEL,31/12/2014,Unladen
20.924,121.024,226,STEVEN N,31/12/2014,Unladen
-14.5332,116.327,175,C H S COSMOS,31/12/2014,Unladen
46.614,31.0262,357,CHINA PROGRESS,31/12/2014,Unladen
38.1228,162.507,79,BILLION TRADER I,31/12/2014,Unladen
22.6097,144.274,330,M_V AOMI,31/12/2014,Laden
-13.7818,151.76,186,KATSURA,31/12/2014,Unladen
49.2868,-123.198083,315,CHRIS,31/12/2014,Laden
52.164983,3.611733,211,ABY DIVA,31/12/2014,Unladen
16.9253,139.449,341,DYNA CAMELLIA,31/12/2014,Laden
-8.69777,103.091,41,DOUBLE PROGRESS,31/12/2014,Laden
30.0647,-90.874667,255,CORAL DIAMOND,31/12/2014,Unladen
34.5861,134.709083,176,RISING SUN,31/12/2014,Laden
53.5093,-178.721,191,PEDHOULAS COMMANDER,31/12/2014,Laden
56.259153,12.15379,124,GOLDEN SAGUENAY,31/12/2014,Unladen
53.402705,-4.11058,158,ZAGREB,31/12/2014,Laden
55.656623,15.397968,257,MIHO PRACAT,31/12/2014,Laden
32.5367,138.07,8,ORIENT ANGEL,31/12/2014,Laden
58.0529,170.119,268,SAKAIDE MARU,31/12/2014,Laden
3.2681,119.539,6,STAR OF SAWARA,31/12/2014,Laden
12.9561,-72.8107,48,MINERAL HOKKAIDO,31/12/2014,Unladen
30.044698,-90.837522,341,GARV PREM,31/12/2014,Unladen
47.6887,-60.1768,123,ROBUSTO,31/12/2014,Laden
-20.126483,118.567283,302,SHIN_ZUI,31/12/2014,Unladen
7.72987,116.955,258,LADY GIOVI,31/12/2014,Laden
49.2286,151.858,245,MEDI SALERNO,31/12/2014,Laden
38.5365,-46.8867,313,GOLDEN OPPORTUNITY,31/12/2014,Laden
57.589088,8.642007,245,GOYA,31/12/2014,Laden
26.3838,119.764,234,ETERNUS,31/12/2014,Laden
-0.437083,141.233,135,LAKE DAHLIA,31/12/2014,Unladen
21.469545,39.154155,39,TIARE,31/12/2014,Laden
37.2067,5.87556,305,NAVIOS PROSPERITY,31/12/2014,Laden
35.683945,120.973245,338,BULK BRASIL,31/12/2014,Laden
52.6843,166.088,259,NORD PHOENIX,31/12/2014,Laden
-3.764267,114.46685,330,UNITED JOURNEY,31/12/2014,Unladen
25.1099,-17.7339,200,ROYAL ACCORD,31/12/2014,Unladen
-23.18934,-43.974903,67,PLEIADES DREAM,31/12/2014,Unladen
41.784,-41.5547,261,KURE MARU,31/12/2014,Unladen
-10.1744,-26.3576,135,MANOUSOS P,31/12/2014,Laden
25.0052,-87.0299,153,YIANNIS B,31/12/2014,Laden
40.291682,122.081147,63,NIAN FENG HAI,31/12/2014,Laden
9.7795,-89.3159,300,LETO,31/12/2014,Laden
38.589352,120.508862,96,SONIA,31/12/2014,Unladen
-20.38415,-40.2389,39,CAPE GARLAND,31/12/2014,Unladen
1.295572,104.068742,58,HUGO N,31/12/2014,Unladen
-26.5695,84.2977,64,HYUNDAI PIONEER,31/12/2014,Laden
9.04935,127.354,176,HYUNDAI FRONTIER,31/12/2014,Unladen
35.431992,139.840752,359,ONOZURU MARU,31/12/2014,Laden
28.6594,150.565,272,SHIN KORYU,31/12/2014,Laden
-38.001,38.0819,90,OITA MARU,31/12/2014,Laden
15.14885,119.711638,353,CAPE ODYSSEY,31/12/2014,Laden
2.31458,126.673,350,DANIEL N,31/12/2014,Laden
9.60079,75.1334,332,DIMITRIS APESAKIS,31/12/2014,Laden
52.9115,-150.428,278,ELLINA,31/12/2014,Laden
38.8551,118.58,45,BRAVERUS,31/12/2014,Laden
38.8544,118.743,63,CITIUS,31/12/2014,Laden
-28.94221,32.20342,51,COLOSSUS,31/12/2014,Unladen
-26.1325,48.5235,239,DIVINUS,31/12/2014,Unladen
29.2231,122.545,351,FURIOUS,31/12/2014,Unladen
-21.329,-6.72336,304,GENEROUS,31/12/2014,Unladen
-13.7191,111.973,130,GENIUS,31/12/2014,Unladen
17.5808,83.2785,64,PRABHU SHAKTI,31/12/2014,Laden
8.21499,-55.1899,124,SKY JADE,31/12/2014,Laden
31.2411,-11.4292,228,MIGHTY SKY,31/12/2014,Laden
29.1271,-67.9892,242,MIDLAND SKY,31/12/2014,Unladen
-28.911163,32.116152,60,OSTRIA S,31/12/2014,Unladen
43.9717,-58.838,217,GOLDEN ICE,31/12/2014,Unladen
54.7222,-178.974,207,STAR DANAI,31/12/2014,Laden
31.992988,120.667125,270,STAR MARIA,31/12/2014,Unladen
-2.06243,118.666,10,STAR MARKELLA,31/12/2014,Laden
36.94648,126.83908,335,NIKOMARIN,31/12/2014,Laden
0.16745,-50.851,83,BAROCK,31/12/2014,Laden
35.70275,136.067417,261,FEDERICO 2,31/12/2014,Laden
23.2733,133.839,154,CORONA NATURE,31/12/2014,Unladen
6.9693,119.327,328,UNITED SERENITY,31/12/2014,Laden
30.4722,123.413,173,FIVE STARS FUJIAN,31/12/2014,Unladen
20.4423,108.203,190,FIVE STARS BEIJING,31/12/2014,Unladen
-26.1802,-31.1909,261,ROSCO MAPLE,31/12/2014,Unladen
-18.5224,64.4849,59,IKAN BAGANG,31/12/2014,Laden
-36.9617,-53.7684,30,PANTERA ROSA,31/12/2014,Laden
50.5154,-174.062,100,GLOBAL STAR,31/12/2014,Unladen
35.3557,119.546,12,IMPERIUS,31/12/2014,Laden
23.7881,120.179,25,MAXIMUS,31/12/2014,Laden
4.27437,106.015,214,SPARTACUS,31/12/2014,Unladen
28.9254,124.242,16,TAURUS,31/12/2014,Laden
34.584377,136.982862,312,CAPE TREASURE,31/12/2014,Unladen
57.133528,23.871087,257,LUCKY SUNDAY,31/12/2014,Unladen
30.6147,-29.8177,250,AOM SOPHIE,31/12/2014,Unladen
46.5471,153.544,230,UNTA,31/12/2014,Laden
-20.320337,118.56953,358,NEW YORK,31/12/2014,Laden
-17.5925,65.9168,243,BENGANG,31/12/2014,Unladen
34.741882,119.46155,292,LONDON COURAGE,31/12/2014,Laden
23.978267,122.545633,193,BAOSTEEL EVOLUTION,31/12/2014,Unladen
16.1089,-63.2663,248,CAPE UNITY,31/12/2014,Unladen
-28.219,42.0595,240,MG COURAGE,31/12/2014,Unladen
9.23767,121.321,29,SPRING BRAVE,31/12/2014,Laden
24.285658,122.569427,192,NORD STEEL,31/12/2014,Unladen
-8.94482,151.348,162,PACIFIC ACCORD,31/12/2014,Unladen
-37.661,48.0912,84,BERGE ODEL,31/12/2014,Laden
19.8052,130.922,13,LINDA DREAM,31/12/2014,Laden
-35.1952,-7.60588,106,SIDERIS GS,31/12/2014,Laden
-28.404,-22.6539,115,SEMIRIO,31/12/2014,Laden
37.255783,-76.110217,111,CAPE BRITANNIA,31/12/2014,Unladen
33.902133,130.887033,253,LEO FELICITY,31/12/2014,Unladen
4.10183,92.9835,222,FIRST EMU,31/12/2014,Unladen
23.1861,-60.4627,238,CAPE MATHILDE,31/12/2014,Unladen
-8.74042,-33.8806,185,CAPE CELTIC,31/12/2014,Unladen
22.055172,116.963168,79,BAO MAY,31/12/2014,Laden
-20.083137,118.58247,292,LAN  MAY,31/12/2014,Unladen
2.54038,91.4036,46,OCEAN CORONA,31/12/2014,Laden
27.2747,124.352,180,SAKURA,31/12/2014,Unladen
0.5346,117.699,159,MAIZURU DAIKOKU,31/12/2014,Unladen
-32.3368,74.2518,79,OCEAN CLARION,31/12/2014,Laden
14.1839,80.3327,25,BRAVE HARALAMBOS,31/12/2014,Laden
32.043768,120.410362,232,GENCO TITUS,31/12/2014,Unladen
36.188482,-3.653847,86,RINI,31/12/2014,Laden
11.2864,138.323,337,ELENI,31/12/2014,Laden
-2.90947,72.4957,229,MARTINE,31/12/2014,Unladen
21.9977,-34.4511,0,OGNA,31/12/2014,Laden
70.51215,32.161668,52,GOLDEN STRENGTH,31/12/2014,Unladen
-9.67179,97.8067,65,RAPALLO,31/12/2014,Laden
7.8549,140.19,147,MINERAL OAK,31/12/2014,Unladen
-9.63135,-34.9449,201,ULTRA TIGER,31/12/2014,Laden
26.0337,-16.0398,27,TRITON GANNET,31/12/2014,Laden
21.4491,113.123,60,AOM ELENA,31/12/2014,Unladen
-17.2829,154.294,183,ANDREA PALLADIO,31/12/2014,Unladen
35.0431,-13.2747,259,COSTANZA,31/12/2014,Unladen
14.5253,-21.7392,28,MINERAL NINGBO,31/12/2014,Laden
35.3241,119.708,269,KESARIA,31/12/2014,Laden
19.8104,145.854,152,MYRA,31/12/2014,Unladen
36.1408,160.459,96,TYANA,31/12/2014,Unladen
38.8028,118.227,7,BAO FU,31/12/2014,Laden
44.7921,-15.058,66,ZHONG MAY,31/12/2014,Laden
-5.73933,106.852,247,HEBEI NO.1,31/12/2014,Unladen
30.484,123.863,189,HEBEI POWER,31/12/2014,Unladen
39.98615,119.83321,35,HEBEI UNIVERSE,31/12/2014,Unladen
1.142423,103.769497,49,HEBEI KING,31/12/2014,Laden
24.5713,-16.3887,20,MYSTIC,31/12/2014,Laden
-26.6694,-18.8757,287,KING ROBERT,31/12/2014,Unladen
-12.475,-173.806,69,GENCO COMMODUS,31/12/2014,Laden
22.2006,68.8267,0,GENCO MAXIMUS,31/12/2014,Laden
-23.9139,49.959,52,PAGANINI,31/12/2014,Laden
-4.039315,115.590237,265,MAIA,31/12/2014,Unladen
46.652,-56.5299,106,MYRSINI,31/12/2014,Laden
-6.14717,47.0712,45,CHIARA D AMATO,31/12/2014,Laden
-35.0483,6.45462,271,YANNIS GORGIAS,31/12/2014,Unladen
-12.4772,116.613,169,FPMC B IMAGE,31/12/2014,Unladen
-33.028625,17.985232,200,SHIN KOHO,31/12/2014,Laden
51.935985,4.046808,249,ATTALIA,31/12/2014,Laden
-35.4597,16.8636,84,ALPHA PRUDENCE,31/12/2014,Laden
-18.598037,116.793093,176,ALPHA FAITH,31/12/2014,Unladen
29.1768,123.512,205,ANTONIS ANGELICOUSIS,31/12/2014,Unladen
31.6346,34.497,284,SKYTHIA,31/12/2014,Laden
-24.3964,-39.5401,119,GREAT HEBEI,31/12/2014,Laden
-3.69966,145.855,140,OCEAN EMPEROR,31/12/2014,Unladen
-11.8582,-120.589,288,ENTERPRISE STAR,31/12/2014,Laden
39.238847,119.076427,55,GREAT DYNASTY,31/12/2014,Laden
